species,genus,family,order,class,phylum,kingdom,superkingdom,species_str,has_sequence,split
85874,140458,186814,68295,186801,1239,0,2,85874,True,ood_novel_family
859144,2675230,186817,1385,91061,1239,0,2,859144,True,train
860235,2029,2070,85010,1760,201174,0,2,860235,True,train
861299,1706036,219687,219686,219685,142182,0,2,861299,True,ood_novel_family
86170,129001,68298,186802,186801,1239,0,2,86170,True,train
863,862,68298,186802,186801,1239,0,2,863,True,train
86304,316625,1706371,1706369,1236,1224,0,2,86304,True,train
86332,86331,543314,186802,186801,1239,0,2,86332,True,train
863643,278993,2937911,186802,186801,1239,0,2,863643,True,train
865,864,1843491,909929,909932,1239,0,2,865,True,train
86665,2893055,186817,1385,91061,1239,0,2,86665,True,train
870,869,868,135615,1236,1224,0,2,870,True,train
870903,392733,204434,204433,204432,57723,0,2,870903,True,id_novel_genus
873,2582840,194924,213115,3031449,200940,0,2,873,True,id_novel_genus
875328,1073531,1762,85007,1760,201174,0,2,875328,True,id_novel_genus
879,2910978,194924,213115,3031449,200940,0,2,879,True,train
880,2794998,194924,213115,3031449,200940,0,2,880,True,train
881,872,194924,213115,3031449,200940,0,2,881,True,train
88431,189330,186803,186802,186801,1239,0,2,88431,True,id_novel_genus
884684,1637257,216572,186802,186801,1239,0,2,884684,True,id_novel_genus
885040,547,543,91347,1236,1224,0,2,885040,True,train
889453,1193324,558415,1970189,200643,976,0,2,889453,True,train
89093,89092,186827,186826,91061,1239,0,2,89093,True,ood_novel_family
89152,2743582,186804,186802,186801,1239,0,2,89152,True,train
89184,97050,2854170,204455,28211,1224,0,2,89184,True,train
894,893,213121,3024411,3031451,200940,0,2,894,True,train
89586,467749,942,766,28211,1224,0,2,89586,True,train
897,896,2931039,213118,3024418,200940,0,2,897,True,train
899,898,213116,213115,3031449,200940,0,2,899,True,ood_novel_family
9,32199,1903409,91347,1236,1224,0,2,9,True,id_novel_genus
90244,90243,506,80840,28216,1224,0,2,90244,True,train
905,904,909930,1843488,909932,1239,0,2,905,True,train
907,906,31977,1843489,909932,1239,0,2,907,True,train
90736,58050,267891,135622,1236,1224,0,2,90736,True,train
911092,249529,186814,68295,186801,1239,0,2,911092,True,ood_novel_family
913,911,41294,356,28211,1224,0,2,913,True,train
913107,1649478,292628,292629,292625,200795,0,2,913107,True,train
915,914,206379,32003,28216,1224,0,2,915,True,ood_novel_family
91604,1521255,1777752,1921002,28211,1224,0,2,91604,True,ood_novel_family
91844,235572,28256,135619,1236,1224,0,2,91844,True,train
91915,91914,433,204441,28211,1224,0,2,91915,True,train
921,152053,335928,356,28211,1224,0,2,921,True,train
927,109262,255526,135613,1236,1224,0,2,927,True,ood_novel_family
927083,1055688,1055686,3031712,0,2818505,0,2,927083,True,train
92945,92944,2854170,204455,28211,1224,0,2,92945,True,train
929813,929812,1903411,91347,1236,1224,0,2,929813,True,id_novel_genus
930802,363408,49546,200644,117743,976,0,2,930802,True,ood_novel_family
930972,1001222,1522127,768507,768503,976,0,2,930972,True,ood_novel_family
931531,1077254,1522127,768507,768503,976,0,2,931531,True,ood_novel_family
93220,93217,119060,80840,28216,1224,0,2,93220,True,train
936456,393029,189770,189769,118001,200938,0,2,936456,True,train
938288,1686313,0,186802,186801,1239,0,2,938288,True,train
938406,1186,2661849,1161,3028117,1117,0,2,938406,True,train
93929,2335,188709,2419,188708,200918,0,2,93929,True,train
94,93,2844601,204441,28211,1224,0,2,94,True,train
940,939,64898,32069,187857,200783,0,2,940,True,train
940614,940557,204434,204433,204432,57723,0,2,940614,True,train
94132,174951,80864,80840,28216,1224,0,2,94132,True,train
941907,2823232,41297,204457,28211,1224,0,2,941907,True,train
94254,120831,2896860,768507,768503,976,0,2,94254,True,train
943830,1395974,41294,356,28211,1224,0,2,943830,True,id_novel_genus
944,943,942,766,28211,1224,0,2,944,True,train
94624,517,506,80840,28216,1224,0,2,94624,True,train
946333,212743,0,80840,28216,1224,0,2,946333,True,train
948519,642,84642,135624,1236,1224,0,2,948519,True,train
951,33993,942,766,28211,1224,0,2,951,True,train
959,958,213483,213481,3031418,3018035,0,2,959,True,train
960,146784,263369,2024979,3031419,3018035,0,2,960,True,train
97084,1652133,1652132,2024979,3031419,3018035,0,2,97084,True,train
97477,49894,3029086,649776,649775,508458,0,2,97477,True,train
980251,2005380,2691357,2691354,203683,203682,0,2,980251,True,train
981385,1172428,2562244,2562243,533205,57723,0,2,981385,True,train
984,84567,84566,200666,117747,976,0,2,984,True,train
985,978,89373,768507,768503,976,0,2,985,True,train
986,237,49546,200644,117743,976,0,2,986,True,ood_novel_family
98671,1742991,1268,85006,1760,201174,0,2,98671,True,train
991904,991903,31989,204455,28211,1224,0,2,991904,True,id_novel_genus
995,929509,84566,200666,117747,976,0,2,995,True,train
999,1937972,1937968,768507,768503,976,0,2,999,True,train
1000373,1299297,1299296,2732540,2732458,2732405,2732396,10239,1000373,True,ood_nonbacterial
1003891,1914293,675068,675063,2732461,2732406,2732396,10239,1003891,True,ood_nonbacterial
1005962,461281,1156497,4892,4891,4890,4751,2759,1005962,True,ood_nonbacterial
100887,12291,675071,2732544,2732461,2732406,2732396,10239,100887,True,ood_nonbacterial
101192,101191,2206,94695,224756,28890,0,2157,101192,True,ood_nonbacterial
10261,10260,10240,2732527,2732525,2732007,2732005,10239,10261,True,ood_nonbacterial
10273,10270,10240,2732527,2732525,2732007,2732005,10239,10273,True,ood_nonbacterial
10276,10275,10240,2732527,2732525,2732007,2732005,10239,10276,True,ood_nonbacterial
10279,10278,10240,2732527,2732525,2732007,2732005,10239,10279,True,ood_nonbacterial
1032474,1298634,324686,0,0,0,0,10239,1032474,True,ood_nonbacterial
1034377,1884454,1513294,11157,2497574,2497569,2732396,10239,1034377,True,ood_nonbacterial
10406,10405,10404,2732515,2732514,2732409,2732397,10239,10406,True,ood_nonbacterial
104580,208294,2946186,2732541,2732459,2732405,2732396,10239,104580,True,ood_nonbacterial
1047171,1047167,93133,2726947,147541,4890,4751,2759,1047171,True,ood_nonbacterial
1048396,1209988,1963271,1644055,183963,28890,0,2157,1048396,True,ood_nonbacterial
10484,2948762,2946196,0,0,0,0,10239,10484,True,ood_nonbacterial
1048434,2169649,39729,2732550,2732507,2732408,2732396,10239,1048434,True,ood_nonbacterial
10497,39743,137992,2732526,2732525,2732007,2732005,10239,10497,True,ood_nonbacterial
10506,181083,10501,2732524,2732523,2732007,2732005,10239,10506,True,ood_nonbacterial
10561,333921,151340,2732533,2732421,2732415,2732092,10239,10561,True,ood_nonbacterial
10564,325454,151340,2732533,2732421,2732415,2732092,10239,10564,True,ood_nonbacterial
10567,325456,151340,2732533,2732421,2732415,2732092,10239,10567,True,ood_nonbacterial
1056831,2948788,0,0,2731619,2731618,2731360,10239,1056831,True,ood_nonbacterial
10570,333750,151340,2732533,2732421,2732415,2732092,10239,10570,True,ood_nonbacterial
10623,325457,151340,2732533,2732421,2732415,2732092,10239,10623,True,ood_nonbacterial
106284,1623298,0,0,2731619,2731618,2731360,10239,106284,True,ood_nonbacterial
10661,10660,10659,2732560,2732529,2732008,2732005,10239,10661,True,ood_nonbacterial
10665,10663,2946170,0,2731619,2731618,2731360,10239,10665,True,ood_nonbacterial
10677,186777,0,0,2731619,2731618,2731360,10239,10677,True,ood_nonbacterial
10678,186789,0,0,2731619,2731618,2731360,10239,10678,True,ood_nonbacterial
10679,140410,2946167,0,2731619,2731618,2731360,10239,10679,True,ood_nonbacterial
10683,2843463,0,0,2731619,2731618,2731360,10239,10683,True,ood_nonbacterial
10685,1857845,2560065,0,2731619,2731618,2731360,10239,10685,True,ood_nonbacterial
10690,1196844,2946167,0,2731619,2731618,2731360,10239,10690,True,ood_nonbacterial
1069378,1987146,0,0,2731619,2731618,2731360,10239,1069378,True,ood_nonbacterial
10708,1623286,0,0,2731619,2731618,2731360,10239,10708,True,ood_nonbacterial
10710,186765,0,0,2731619,2731618,2731360,10239,10710,True,ood_nonbacterial
10726,187218,2731690,0,2731619,2731618,2731360,10239,10726,True,ood_nonbacterial
1073767,2842816,2731691,0,2731619,2731618,2731360,10239,1073767,True,ood_nonbacterial
1073996,1450140,1963271,1644055,183963,28890,0,2157,1073996,True,ood_nonbacterial
10742,2843034,0,0,2731619,2731618,2731360,10239,10742,True,ood_nonbacterial
1074214,2948727,2946178,2732536,2732423,2732416,2732092,10239,1074214,True,ood_nonbacterial
1074325,39749,39748,2732549,2732505,2732408,2732396,10239,1074325,True,ood_nonbacterial
10752,371730,2842329,0,2731619,2731618,2731360,10239,10752,True,ood_nonbacterial
10756,186846,2842328,0,2731619,2731618,2731360,10239,10756,True,ood_nonbacterial
1076255,2005509,10240,2732527,2732525,2732007,2732005,10239,1076255,True,ood_nonbacterial
10778,2842397,2842328,0,2731619,2731618,2731360,10239,10778,True,ood_nonbacterial
10837,10812,10811,2732539,2732424,2732416,2732092,10239,10837,True,ood_nonbacterial
10847,1910954,10841,2732414,2732413,2732412,2732091,10239,10847,True,ood_nonbacterial
1084719,2843376,0,0,2731619,2731618,2731360,10239,1084719,True,ood_nonbacterial
10855,10852,10841,2732414,2732413,2732412,2732091,10239,10855,True,ood_nonbacterial
10862,2732872,10860,2732094,2732411,2732410,2732090,10239,10862,True,ood_nonbacterial
10869,1977142,10860,2732094,2732411,2732410,2732090,10239,10869,True,ood_nonbacterial
1091052,2169534,2169529,0,2731619,2731618,2731360,10239,1091052,True,ood_nonbacterial
109270,2169665,11632,2169561,2732514,2732409,2732397,10239,109270,True,ood_nonbacterial
10991,10985,2946186,2732541,2732459,2732405,2732396,10239,10991,True,ood_nonbacterial
11020,11019,11018,2732544,2732461,2732406,2732396,10239,11020,True,ood_nonbacterial
1105381,2219055,0,464095,2732506,2732408,2732396,10239,1105381,True,ood_nonbacterial
1109716,1982375,0,0,2731619,2731618,2731360,10239,1109716,True,ood_nonbacterial
111955,69655,118883,2281,183924,28889,0,2157,111955,True,ood_nonbacterial
112437,156207,39729,2732550,2732507,2732408,2732396,10239,112437,True,ood_nonbacterial
1124849,2733122,0,0,2731619,2731618,2731360,10239,1124849,True,ood_nonbacterial
113608,113604,4893,4892,4891,4890,4751,2759,113608,True,ood_nonbacterial
113653,190818,2232,2231,183980,28890,0,2157,113653,True,ood_nonbacterial
1141134,1623283,2943001,0,2731619,2731618,2731360,10239,1141134,True,ood_nonbacterial
11569,35323,11308,2499411,2497577,2497569,2732396,10239,11569,True,ood_nonbacterial
1157339,1511856,1511855,0,0,0,0,10239,1157339,True,ood_nonbacterial
1159556,124426,34397,5125,147550,4890,4751,2759,1159556,True,ood_nonbacterial
115987,1912143,2946170,0,2731619,2731618,2731360,10239,115987,True,ood_nonbacterial
1159906,1159901,11118,76804,2732506,2732408,2732396,10239,1159906,True,ood_nonbacterial
115991,2842979,2946170,0,2731619,2731618,2731360,10239,115991,True,ood_nonbacterial
116056,413970,39740,2732544,2732461,2732406,2732396,10239,116056,True,ood_nonbacterial
117187,5506,110618,5125,147550,4890,4751,2759,117187,True,ood_nonbacterial
11723,11646,11632,2169561,2732514,2732409,2732397,10239,11723,True,ood_nonbacterial
11757,140052,11632,2169561,2732514,2732409,2732397,10239,11757,True,ood_nonbacterial
1176145,334211,151340,2732533,2732421,2732415,2732092,10239,1176145,True,ood_nonbacterial
1176146,936057,151340,2732533,2732421,2732415,2732092,10239,1176146,True,ood_nonbacterial
1176147,935635,151340,2732533,2732421,2732415,2732092,10239,1176147,True,ood_nonbacterial
1176148,934799,151340,2732533,2732421,2732415,2732092,10239,1176148,True,ood_nonbacterial
1176149,936058,151340,2732533,2732421,2732415,2732092,10239,1176149,True,ood_nonbacterial
1177757,934802,151340,2732533,2732421,2732415,2732092,10239,1177757,True,ood_nonbacterial
1177758,934800,151340,2732533,2732421,2732415,2732092,10239,1177758,True,ood_nonbacterial
1177762,935650,151340,2732533,2732421,2732415,2732092,10239,1177762,True,ood_nonbacterial
1177763,936061,151340,2732533,2732421,2732415,2732092,10239,1177763,True,ood_nonbacterial
1177764,936056,151340,2732533,2732421,2732415,2732092,10239,1177764,True,ood_nonbacterial
1177765,935646,151340,2732533,2732421,2732415,2732092,10239,1177765,True,ood_nonbacterial
1177766,934803,151340,2732533,2732421,2732415,2732092,10239,1177766,True,ood_nonbacterial
1177767,935641,151340,2732533,2732421,2732415,2732092,10239,1177767,True,ood_nonbacterial
118140,118139,12058,464095,2732506,2732408,2732396,10239,118140,True,ood_nonbacterial
11885,153057,11632,2169561,2732514,2732409,2732397,10239,11885,True,ood_nonbacterial
1188794,2560159,0,0,2731619,2731618,2731360,10239,1188794,True,ood_nonbacterial
1190451,1636617,0,0,2731619,2731618,2731360,10239,1190451,True,ood_nonbacterial
1195085,2733102,0,0,2731619,2731618,2731360,10239,1195085,True,ood_nonbacterial
11983,142786,11974,464095,2732506,2732408,2732396,10239,11983,True,ood_nonbacterial
1200300,477695,2272,114380,183924,28889,0,2157,1200300,True,ood_nonbacterial
1202142,2842607,10811,2732539,2732424,2732416,2732092,10239,1202142,True,ood_nonbacterial
1204525,2733201,0,0,2731619,2731618,2731360,10239,1204525,True,ood_nonbacterial
1204543,1857889,2560065,0,2731619,2731618,2731360,10239,1204543,True,ood_nonbacterial
1206566,2946831,69973,2732544,2732461,2732406,2732396,10239,1206566,True,ood_nonbacterial
12092,12091,12058,464095,2732506,2732408,2732396,10239,12092,True,ood_nonbacterial
1211644,2733155,0,0,2731619,2731618,2731360,10239,1211644,True,ood_nonbacterial
12173,12163,675068,675063,2732461,2732406,2732396,10239,12173,True,ood_nonbacterial
12175,40276,675068,675063,2732461,2732406,2732396,10239,12175,True,ood_nonbacterial
12181,12176,675064,675063,2732461,2732406,2732396,10239,12181,True,ood_nonbacterial
1218727,2022857,10811,2732539,2732424,2732416,2732092,10239,1218727,True,ood_nonbacterial
122368,29002,93133,2726947,147541,4890,4751,2759,122368,True,ood_nonbacterial
12241,12234,675071,2732544,2732461,2732406,2732396,10239,12241,True,ood_nonbacterial
12288,143920,12283,2732546,2732464,2732406,2732396,10239,12288,True,ood_nonbacterial
12295,12293,675071,2732544,2732461,2732406,2732396,10239,12295,True,ood_nonbacterial
12303,12300,39740,2732544,2732461,2732406,2732396,10239,12303,True,ood_nonbacterial
12315,12304,39740,2732544,2732461,2732406,2732396,10239,12315,True,ood_nonbacterial
12319,12316,39740,2732544,2732461,2732406,2732396,10239,12319,True,ood_nonbacterial
12321,12320,39740,2732544,2732461,2732406,2732396,10239,12321,True,ood_nonbacterial
12327,12326,675071,2732544,2732461,2732406,2732396,10239,12327,True,ood_nonbacterial
1233177,934804,151340,2732533,2732421,2732415,2732092,10239,1233177,True,ood_nonbacterial
12345,2842696,2842328,0,2731619,2731618,2731360,10239,12345,True,ood_nonbacterial
1235662,1052159,151340,2732533,2732421,2732415,2732092,10239,1235662,True,ood_nonbacterial
12360,2842658,0,0,2731619,2731618,2731360,10239,12360,True,ood_nonbacterial
1239574,249588,39733,2732551,2732507,2732408,2732396,10239,1239574,True,ood_nonbacterial
12407,2732978,2946167,0,2731619,2731618,2731360,10239,12407,True,ood_nonbacterial
12431,140568,675064,675063,2732461,2732406,2732396,10239,12431,True,ood_nonbacterial
1245909,187213,157897,1511857,2841637,2840024,2840023,10239,1245909,True,ood_nonbacterial
12465,39731,39729,2732550,2732507,2732408,2732396,10239,12465,True,ood_nonbacterial
12475,39759,2842321,0,0,0,0,10239,12475,True,ood_nonbacterial
12558,12137,2169577,2732553,2732506,2732408,2732396,10239,12558,True,ood_nonbacterial
1256869,1298653,11270,11157,2497574,2497569,2732396,10239,1256869,True,ood_nonbacterial
12585,251096,251095,2732538,2732423,2732416,2732092,10239,12585,True,ood_nonbacterial
12639,10437,10404,2732515,2732514,2732409,2732397,10239,12639,True,ood_nonbacterial
1273541,2308,2307,114380,183924,28889,0,2157,1273541,True,ood_nonbacterial
1273739,1623275,0,0,2731619,2731618,2731360,10239,1273739,True,ood_nonbacterial
127509,2732885,10860,2732094,2732411,2732410,2732090,10239,127509,True,ood_nonbacterial
1279082,2948755,0,0,2731619,2731618,2731360,10239,1279082,True,ood_nonbacterial
1285589,1285588,1285587,2732531,2732420,2732415,2732092,10239,1285589,True,ood_nonbacterial
1285598,1285597,1285596,2732540,2732458,2732405,2732396,10239,1285598,True,ood_nonbacterial
1285600,1285599,10240,2732527,2732525,2732007,2732005,10239,1285600,True,ood_nonbacterial
128818,156208,39729,2732550,2732507,2732408,2732396,10239,128818,True,ood_nonbacterial
12893,147262,185751,0,0,0,0,10239,12893,True,ood_nonbacterial
129141,699166,675068,675063,2732461,2732406,2732396,10239,129141,True,ood_nonbacterial
1291540,1291539,2517203,1235850,183967,2283796,0,2157,1291540,True,ood_nonbacterial
129395,675062,675061,675063,2732461,2732406,2732396,10239,129395,True,ood_nonbacterial
1294262,2705406,118883,2281,183924,28889,0,2157,1294262,True,ood_nonbacterial
129727,10257,10240,2732527,2732525,2732007,2732005,10239,129727,True,ood_nonbacterial
129875,10509,10508,2732559,2732529,2732008,2732005,10239,129875,True,ood_nonbacterial
130327,100953,10508,2732559,2732529,2732008,2732005,10239,130327,True,ood_nonbacterial
130478,1623273,0,0,2731619,2731618,2731360,10239,130478,True,ood_nonbacterial
131082,119164,2169577,2732553,2732506,2732408,2732396,10239,131082,True,ood_nonbacterial
1312874,1312873,1312872,76804,2732506,2732408,2732396,10239,1312874,True,ood_nonbacterial
1329402,2733301,10240,2732527,2732525,2732007,2732005,10239,1329402,True,ood_nonbacterial
1330066,1330065,12058,464095,2732506,2732408,2732396,10239,1330066,True,ood_nonbacterial
1330068,1330067,12058,464095,2732506,2732408,2732396,10239,1330068,True,ood_nonbacterial
1330070,1330069,12058,464095,2732506,2732408,2732396,10239,1330070,True,ood_nonbacterial
